Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON
HRDOBS_TAMMY20L.202310211200_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-21T12:00:00Z,1697889600,  5.60, -70.60,38.58329772949219,987.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 1286, ""dropsonde_usaf"": 308, ""flight_level_hdobs_noaa43"": 940, ""flight_level_hdobs_usaf"": 649, ""sfmr_noaa43"": 871, ""sfmr_usaf"": 539, ""tdr_noaa43"": 58445, ""track_best_track"": 3, ""track_spline_track"": 367, ""track_vortex_message"": 2}"
HRDOBS_TAMMY20L.202310201200_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-20T12:00:00Z,1697803200,  4.00, -68.40,30.866640090942383,997.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 1358, ""dropsonde_usaf"": 200, ""flight_level_hdobs_noaa43"": 880, ""flight_level_hdobs_usaf"": 1472, ""sfmr_noaa43"": 800, ""sfmr_usaf"": 1186, ""tdr_noaa43"": 116687, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_TAMMY20L.202310200000_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-20T00:00:00Z,1697760000,  3.60, -66.70,25.722200393676758,1001.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 857, ""dropsonde_usaf"": 64, ""flight_level_hdobs_noaa42"": 557, ""flight_level_hdobs_usaf"": 817, ""sfmr_noaa42"": 470, ""tdr_noaa42"": 60959, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 3}"
HRDOBS_TAMMY20L.202310210000_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-21T00:00:00Z,1697846400,  4.50, -69.70,36.011077880859375,991.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 986, ""dropsonde_usaf"": 175, ""flight_level_hdobs_noaa42"": 460, ""flight_level_hdobs_usaf"": 1250, ""sfmr_noaa42"": 406, ""sfmr_usaf"": 867, ""tdr_noaa42"": 33241, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 4}"
HRDOBS_BRET03L.202306211800_AI_READY.hdf5,BRET,BRET03L,2023-06-21T18:00:00Z,1687370400,  3.20, -63.30,28.29442024230957,1000.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 646, ""sfmr_usaf"": 291, ""track_best_track"": 3, ""track_spline_track"": 213, ""track_vortex_message"": 2}"
HRDOBS_IDALIA10L.202308281800_AI_READY.hdf5,IDALIA,IDALIA10L,2023-08-28T18:00:00Z,1693245600, 11.20, -95.20,30.866640090942383,986.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 62, ""dropsonde_noaa49"": 2984, ""dropsonde_usaf"": 60, ""flight_level_hdobs_noaa43"": 249, ""flight_level_hdobs_noaa49"": 420, ""flight_level_hdobs_usaf"": 436, ""sfmr_noaa43"": 134, ""sfmr_usaf"": 344, ""tdr_noaa43"": 5959, ""tdr_noaa49"": 4070, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_IDALIA10L.202308291800_AI_READY.hdf5,IDALIA,IDALIA10L,2023-08-29T18:00:00Z,1693332000, 15.30, -94.80,41.155517578125,973.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 109, ""dropsonde_usaf"": 149, ""flight_level_hdobs_noaa43"": 179, ""flight_level_hdobs_usaf"": 700, ""sfmr_noaa43"": 81, ""sfmr_usaf"": 259, ""track_best_track"": 3, ""track_spline_track"": 368, ""track_vortex_message"": 1}"
HRDOBS_HAROLD09L.202308220600_AI_READY.hdf5,HAROLD,HAROLD09L,2023-08-22T06:00:00Z,1692684000, 15.80,-104.30,20.5777587890625,1003.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 694, ""sfmr_usaf"": 510, ""tdr_noaa49"": 1941, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_IDALIA10L.202308290600_AI_READY.hdf5,IDALIA,IDALIA10L,2023-08-29T06:00:00Z,1693288800, 12.60, -95.00,33.43885803222656,981.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 143, ""flight_level_hdobs_usaf"": 430, ""sfmr_usaf"": 300, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_TAMMY20L.202310191800_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-19T18:00:00Z,1697738400,  3.50, -66.40,25.722200393676758,1002.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 39, ""dropsonde_usaf"": 155, ""flight_level_hdobs_noaa43"": 388, ""flight_level_hdobs_usaf"": 1432, ""sfmr_noaa43"": 299, ""sfmr_usaf"": 676, ""tdr_noaa43"": 18615, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_TAMMY20L.202310181800_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-18T18:00:00Z,1697652000,  3.00, -61.00,18.005538940429688,1007.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_noaa42, flight_level_hdobs_noaa43, tdr_noaa42, track_best_track","{""flight_level_hdobs_noaa42"": 44, ""flight_level_hdobs_noaa43"": 40, ""tdr_noaa42"": 747, ""track_best_track"": 2}"
HRDOBS_ARLENE02L.202306021800_AI_READY.hdf5,ARLENE,ARLENE02L,2023-06-02T18:00:00Z,1685728800, 16.70, -96.00,18.005538940429688,1000.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 290, ""sfmr_usaf"": 269, ""track_best_track"": 3, ""track_spline_track"": 363}"
HRDOBS_PHILIPPE17L.202310060600_AI_READY.hdf5,PHILIPPE,PHILIPPE17L,2023-10-06T06:00:00Z,1696572000, 18.80, -75.50,23.149980545043945,1003.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track","{""flight_level_hdobs_usaf"": 32, ""track_best_track"": 2}"
HRDOBS_LEE13L.202309130600_AI_READY.hdf5,LEE,LEE13L,2023-09-13T06:00:00Z,1694584800, 15.30, -76.90,51.444400787353516,948.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, flight_level_hdobs_noaa49, tdr_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa49"": 2505, ""flight_level_hdobs_noaa49"": 320, ""tdr_noaa49"": 6171, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_LEE13L.202309120600_AI_READY.hdf5,LEE,LEE13L,2023-09-12T06:00:00Z,1694498400, 13.90, -75.10,51.444400787353516,948.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2353, ""dropsonde_usaf"": 101, ""flight_level_hdobs_noaa43"": 80, ""flight_level_hdobs_noaa49"": 300, ""flight_level_hdobs_usaf"": 573, ""sfmr_noaa43"": 71, ""sfmr_usaf"": 402, ""tdr_noaa49"": 5948, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_LEE13L.202309131800_AI_READY.hdf5,LEE,LEE13L,2023-09-13T18:00:00Z,1694628000, 16.90, -77.50,46.29996109008789,951.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2823, ""dropsonde_usaf"": 192, ""flight_level_hdobs_noaa49"": 340, ""flight_level_hdobs_usaf"": 523, ""sfmr_usaf"": 395, ""tdr_noaa49"": 16703, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_LEE13L.202309121800_AI_READY.hdf5,LEE,LEE13L,2023-09-12T18:00:00Z,1694541600, 14.50, -76.20,51.444400787353516,946.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2680, ""dropsonde_usaf"": 183, ""flight_level_hdobs_noaa49"": 360, ""flight_level_hdobs_usaf"": 732, ""sfmr_usaf"": 289, ""tdr_noaa49"": 12024, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_CINDY04L.202306251800_AI_READY.hdf5,CINDY,CINDY04L,2023-06-25T18:00:00Z,1687716000, 11.50, -68.60,20.5777587890625,1010.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 779, ""sfmr_usaf"": 441, ""track_best_track"": 3, ""track_spline_track"": 245, ""track_vortex_message"": 4}"
HRDOBS_CINDY04L.202306241800_AI_READY.hdf5,CINDY,CINDY04L,2023-06-24T18:00:00Z,1687629600,  7.20, -64.00,25.722200393676758,1005.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 580, ""sfmr_usaf"": 554, ""track_best_track"": 3, ""track_spline_track"": 189, ""track_vortex_message"": 2}"
HRDOBS_LEE13L.202309090000_AI_READY.hdf5,LEE,LEE13L,2023-09-09T00:00:00Z,1694217600,  9.00, -66.00,54.01662063598633,958.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1348, ""dropsonde_usaf"": 208, ""flight_level_hdobs_noaa42"": 676, ""flight_level_hdobs_usaf"": 712, ""sfmr_noaa42"": 618, ""sfmr_usaf"": 305, ""tdr_noaa42"": 53875, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 4}"
HRDOBS_LEE13L.202309080000_AI_READY.hdf5,LEE,LEE13L,2023-09-08T00:00:00Z,1694131200,  7.00, -61.80,69.44993591308594,933.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 216, ""flight_level_hdobs_usaf"": 686, ""sfmr_usaf"": 407, ""track_best_track"": 3, ""track_spline_track"": 195, ""track_vortex_message"": 2}"
HRDOBS_NORMA17E.202310211200_AI_READY.hdf5,NORMA,NORMA17E,2023-10-21T12:00:00Z,1697889600, 12.30,-120.20,46.29996109008789,964.0,HU,"az, clat, clon, elev, ght, lat, lon, pmin, rmw, rvel, rvelerr, time, vmax","tdr_noaa43, track_best_track, track_spline_track","{""tdr_noaa43"": 58445, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_FRANKLIN08L.202308271200_AI_READY.hdf5,FRANKLIN,FRANKLIN08L,2023-08-27T12:00:00Z,1693137600, 14.80, -79.00,41.155517578125,970.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_noaa43"": 320, ""flight_level_hdobs_usaf"": 671, ""sfmr_noaa43"": 158, ""sfmr_usaf"": 641, ""tdr_noaa43"": 39789, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}"
HRDOBS_NORMA17E.202310201200_AI_READY.hdf5,NORMA,NORMA17E,2023-10-20T12:00:00Z,1697803200,  9.20,-118.90,51.444400787353516,958.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, tdr_noaa43, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 60, ""tdr_noaa43"": 116687, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_FRANKLIN08L.202308261200_AI_READY.hdf5,FRANKLIN,FRANKLIN08L,2023-08-26T12:00:00Z,1693051200, 13.20, -76.50,33.43885803222656,989.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 947, ""flight_level_hdobs_noaa43"": 159, ""flight_level_hdobs_noaa49"": 60, ""flight_level_hdobs_usaf"": 552, ""sfmr_noaa43"": 155, ""sfmr_usaf"": 436, ""tdr_noaa43"": 59921, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 4}"
HRDOBS_LEE13L.202309081200_AI_READY.hdf5,LEE,LEE13L,2023-09-08T12:00:00Z,1694174400,  7.90, -64.10,69.44993591308594,940.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 1511, ""dropsonde_usaf"": 229, ""flight_level_hdobs_noaa43"": 254, ""flight_level_hdobs_usaf"": 580, ""sfmr_noaa43"": 252, ""sfmr_usaf"": 359, ""tdr_noaa43"": 60893, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 4}"
HRDOBS_LEE13L.202309091200_AI_READY.hdf5,LEE,LEE13L,2023-09-09T12:00:00Z,1694260800, 10.00, -67.80,51.444400787353516,954.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 380, ""dropsonde_usaf"": 248, ""flight_level_hdobs_noaa43"": 429, ""flight_level_hdobs_usaf"": 698, ""sfmr_noaa43"": 411, ""sfmr_usaf"": 435, ""tdr_noaa43"": 29429, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_FRANKLIN08L.202308260000_AI_READY.hdf5,FRANKLIN,FRANKLIN08L,2023-08-26T00:00:00Z,1693008000, 12.30, -76.60,25.722200393676758,1002.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 595, ""sfmr_usaf"": 446, ""track_best_track"": 3, ""track_spline_track"": 363}"
HRDOBS_NORMA17E.202310200000_AI_READY.hdf5,NORMA,NORMA17E,2023-10-20T00:00:00Z,1697760000,  7.90,-118.00,54.01662063598633,948.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, tdr_noaa42, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 124, ""tdr_noaa42"": 60959, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_FRANKLIN08L.202308270000_AI_READY.hdf5,FRANKLIN,FRANKLIN08L,2023-08-27T00:00:00Z,1693094400,,,NaN,NaN,NaN,"ght, lat, lon, p, q, qerr, t, terr, time, u, uerr, v, verr, w, werr",dropsonde_noaa43,"{""dropsonde_noaa43"": 641}"
HRDOBS_NORMA17E.202310210000_AI_READY.hdf5,NORMA,NORMA17E,2023-10-21T00:00:00Z,1697846400, 10.40,-119.80,54.01662063598633,955.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, tdr_noaa42, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 72, ""tdr_noaa42"": 33241, ""track_best_track"": 3, ""track_spline_track"": 360}"
HRDOBS_TAMMY20L.202310200600_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-20T06:00:00Z,1697781600,  3.80, -67.90,25.722200393676758,1000.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 82, ""flight_level_hdobs_usaf"": 747, ""sfmr_usaf"": 535, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_TAMMY20L.202310210600_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-21T06:00:00Z,1697868000,  4.90, -70.30,36.011077880859375,991.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 24, ""flight_level_hdobs_usaf"": 574, ""sfmr_usaf"": 440, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_TAMMY20L.202310201800_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-20T18:00:00Z,1697824800,  4.10, -68.90,33.43885803222656,991.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 52, ""dropsonde_usaf"": 95, ""flight_level_hdobs_noaa43"": 110, ""flight_level_hdobs_usaf"": 592, ""sfmr_noaa43"": 96, ""sfmr_usaf"": 552, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}"
HRDOBS_TAMMY20L.202310211800_AI_READY.hdf5,TAMMY,TAMMY20L,2023-10-21T18:00:00Z,1697911200,  6.60, -71.10,38.58329772949219,987.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 166, ""dropsonde_usaf"": 152, ""flight_level_hdobs_noaa43"": 369, ""flight_level_hdobs_usaf"": 263, ""sfmr_noaa43"": 272, ""sfmr_usaf"": 228, ""tdr_noaa43"": 19566, ""track_best_track"": 3, ""track_spline_track"": 369, ""track_vortex_message"": 2}"
HRDOBS_PHILIPPE17L.202310010600_AI_READY.hdf5,PHILIPPE,PHILIPPE17L,2023-10-01T06:00:00Z,1696140000,  6.30, -67.50,25.722200393676758,999.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 99, ""sfmr_usaf"": 35, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_PHILIPPE17L.202310011800_AI_READY.hdf5,PHILIPPE,PHILIPPE17L,2023-10-01T18:00:00Z,1696183200,  6.30, -68.80,23.149980545043945,1001.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 11, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_LEE13L.202309141800_AI_READY.hdf5,LEE,LEE13L,2023-09-14T18:00:00Z,1694714400, 21.10, -78.40,38.58329772949219,955.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 1781, ""dropsonde_usaf"": 33, ""flight_level_hdobs_noaa43"": 134, ""flight_level_hdobs_noaa49"": 360, ""flight_level_hdobs_usaf"": 111, ""sfmr_noaa43"": 4, ""sfmr_usaf"": 91, ""tdr_noaa49"": 9070, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 1}"
HRDOBS_LEE13L.202309151800_AI_READY.hdf5,LEE,LEE13L,2023-09-15T18:00:00Z,1694800800, 27.00, -76.80,38.58329772949219,962.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 99, ""flight_level_hdobs_noaa43"": 92, ""flight_level_hdobs_usaf"": 660, ""sfmr_noaa43"": 51, ""sfmr_usaf"": 346, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
